stock_name,stock_symbol,period,gross_profit_margin,operating_profit_margin,net_profit_margin,return_on_equity,debt_ratio,interest_coverage,current_ratio,quick_ratio,accounts_turnover,inventory_turnover,eps,book_value_per_share,date
茂達,6138,Q,31.31,11.15,10.85,4.02,42.66,111.09,208.23,143.92,1.55,0.64,1.68,38.89,2023-06-01 00:00:00
旺玖,6233,Q,35.52,-6.82,0.74,0.07,12.55,5.95,559.36,473.82,2.44,0.71,0.01,14.06,2023-06-01 00:00:00
大中,6435,Q,0,0,0,0,0,0,0,0,0,0,1.06,0,2023-06-01 00:00:00
神盾,6462,Q,28.77,-37.94,-20.99,-2.27,34.22,-14.55,196.33,147.37,1.4,0.43,-2.44,53.48,2023-06-01 00:00:00
意德士,7556,Q,40.14,20.89,24.16,3.79,20.7,1218.9,291.97,246.84,1.38,1.14,1.3,36.99,2023-06-01 00:00:00
九暘,8040,Q,34.98,-10.93,-23.75,-4.39,24.97,-228.28,289.8,201.2,5.75,0.46,-0.54,11.42,2023-06-01 00:00:00
商丞,8277,Q,10.6,-27.37,-26.89,-4.2,20.12,-49.48,557.35,368.11,2.71,0.76,-0.18,6.08,2023-06-01 00:00:00
曜越,3540,Q,29.85,1.5,3.31,2.09,61.89,7.82,150.62,90.55,0.95,0.58,0.56,25.4,2023-06-01 00:00:00
鑫聯大投控,3709,Q,5.11,1.08,0.54,1.4,75.6,3.3,129.74,74.98,2.41,1.52,0.3,20.4,2023-06-01 00:00:00
振發,5426,Q,10.98,-7.54,4.91,0.78,23.02,34.3,330.81,272.64,0.71,1.19,0.11,14.31,2023-06-01 00:00:00
同亨,5490,Q,31.64,-32.83,-30.87,-3.97,34.22,-236.87,809.86,510.87,1.15,0.19,-0.54,13.27,2023-06-01 00:00:00
安鈦克,6276,Q,0,0,0,0,0,0,0,0,0,0,0.77,0,2023-06-01 00:00:00
廣積,8050,Q,23.59,4.47,12.96,2.59,43.8,14.55,262.58,175.91,1.38,0.57,1.69,35.37,2023-06-01 00:00:00
泰谷,3339,Q,7.44,-13.15,7.64,1.47,41.51,10.49,496.71,406.4,0.58,1.12,0.18,12.05,2023-06-01 00:00:00
由田,3455,Q,58.76,4.44,2.84,0.45,51.23,11.46,181.62,122.54,0.3,0.16,0.18,39.55,2023-06-01 00:00:00
光耀,3666,Q,-17.25,-40.79,-65.49,-12.97,27.29,-61.44,204.83,142.01,0.7,1.16,-2.11,15.25,2023-06-01 00:00:00
新晶投控,3713,Q,0,0,0,0,0,0,0,0,0,0,-0.17,0,2023-06-01 00:00:00
熒茂,4729,Q,0,0,0,0,0,0,0,0,0,0,0.23,0,2023-06-01 00:00:00
友輝,4933,Q,29.27,13.56,19.29,4.06,26.51,183.04,408.37,355.02,2.1,1.15,1.58,39.71,2023-06-01 00:00:00
萬達光電,5220,Q,26.13,6.66,9.52,2.55,43.74,14.29,196.96,164.46,1.8,1.34,0.53,20.25,2023-06-01 00:00:00
新門,5432,Q,16.01,6.52,9.22,1.95,20.36,343.96,372.25,295.07,1.73,0.89,0.34,17.77,2023-06-01 00:00:00
均豪,5443,Q,24.53,-7.2,7.95,1.68,56.88,7.29,128.2,96.49,0.38,0.53,0.26,16.23,2023-06-01 00:00:00
勝品,6556,Q,30.93,16.04,14.07,5.13,40.43,54.8,177.51,109.96,0.97,0.61,2.17,44.93,2023-06-01 00:00:00
華宏,8240,Q,15.77,4.82,5.73,2.73,50.4,9.63,174.3,145.22,0.78,1.99,1.05,40.48,2023-06-01 00:00:00
聯光通,4903,Q,9.47,-19.25,-19.39,-2.11,16.92,-28.05,545.83,363.66,1.55,1.3,-0.19,8.91,2023-06-01 00:00:00
台林,5353,Q,26.19,10.32,11.71,5.07,41.01,280.6,189.61,116.07,1.44,0.72,0.82,16.73,2023-06-01 00:00:00
耀勝,3207,Q,30.36,11.93,14.16,3.99,28.44,32.82,241.54,207.69,1.07,2.04,0.98,22.35,2023-06-01 00:00:00
臺慶科,3357,Q,23.39,8.12,15.49,2.71,39.47,30.44,176.67,138.81,0.62,0.93,1.66,62.1,2023-06-01 00:00:00
堡達,3537,Q,0,0,0,0,0,0,0,0,0,0,0.64,0,2023-06-01 00:00:00
湧德,3689,Q,20.46,5.1,7.44,3.74,41.13,35.92,187.5,131.79,0.85,1.11,1.49,40.49,2023-06-01 00:00:00
華容,5328,Q,0,0,0,0,0,0,0,0,0,0,0.19,0,2023-06-01 00:00:00
建榮,5340,Q,7.52,-2.4,-0.76,-0.1,11.83,-70.85,380.38,178.02,0.84,0.5,-0.01,9.85,2023-06-01 00:00:00
佳總,5355,Q,-12.19,-28.79,-18.62,-1.97,15.02,-76.75,618.18,565.1,1.01,1.64,-0.14,7.1,2023-06-01 00:00:00
信音,6126,Q,0,0,0,0,0,0,0,0,0,0,0.37,0,2023-06-01 00:00:00
雷科,6207,Q,31.69,-1.18,10.16,1.33,56.69,4.85,131.37,113.2,0.56,0.62,0.28,21.74,2023-06-01 00:00:00
元山,6275,Q,17.95,5.79,5.39,4.72,66.15,23.14,152.06,76.08,0.99,0.95,0.75,17.36,2023-06-01 00:00:00
迅德,6292,Q,34.21,12.28,26.59,7.8,52.43,40.2,179.71,157.89,1.25,1.02,1.88,23.57,2023-06-01 00:00:00
穩得,6761,Q,0,0,0,0,0,0,0,0,0,0,0.82,0,2023-06-01 00:00:00
博大,8109,Q,48.29,36.8,39.33,8.04,36.11,64.92,378.82,288.33,2.72,0.5,2.5,31.28,2023-06-01 00:00:00
正淩,8147,Q,37.92,4.88,6.93,1.93,44.4,23.88,155.41,140.03,0.81,1.53,0.54,25.56,2023-06-01 00:00:00
昱捷,3232,Q,0,0,0,0,0,0,0,0,0,0,0.37,0,2023-06-01 00:00:00
茂綸,6227,Q,0,0,0,0,0,0,0,0,0,0,1.13,0,2023-06-01 00:00:00
凱衛,5201,Q,46.26,-0.02,36.99,5.35,19.08,1263.58,528.46,504.96,1.53,19.83,0.69,13.27,2023-06-01 00:00:00
天剛,5310,Q,-125.66,-240.12,113.33,2.72,19.06,18.83,620.8,584.07,4.6,5.44,0.19,7.1,2023-06-01 00:00:00
中菲,5403,Q,40.12,21.7,28.32,8.13,49.51,203090,138.74,60.45,5.6,0.44,2.47,27.33,2023-06-01 00:00:00
晉泰,6221,Q,0,0,0,0,0,0,0,0,0,0,1.13,0,2023-06-01 00:00:00
實威,8416,Q,53.91,26.93,22.17,5.87,28.68,6739.27,315.91,296.8,1.09,2.23,2.81,45.17,2023-06-01 00:00:00
倚強科,3219,Q,0,0,0,0,0,0,0,0,0,0,0.47,0,2023-06-01 00:00:00
位速,3508,Q,0,0,0,0,0,0,0,0,0,0,-0.57,0,2023-06-01 00:00:00
西柏,3541,Q,36.06,6.55,-18.93,-6.3,46.34,-62.47,186.41,97.43,1.84,0.38,-1.2,18.42,2023-06-01 00:00:00
世禾,3551,Q,0,0,0,0,0,0,0,0,0,0,1.65,0,2023-06-01 00:00:00
同致,3552,Q,0,0,0,0,0,0,0,0,0,0,0.56,0,2023-06-01 00:00:00
達航科技,4577,Q,0,0,0,0,0,0,0,0,0,0,0.02,0,2023-06-01 00:00:00
耕興,6146,Q,53.85,37.78,32.28,7.12,35.28,488.79,215.31,203.13,0.98,8.32,3.66,48.08,2023-06-01 00:00:00
萬潤,6187,Q,52.08,-3.41,11.05,1.24,43.31,16.82,317.01,239.34,0.54,0.2,0.38,28.83,2023-06-01 00:00:00
森寶,3489,Q,5.47,-2.32,12.46,1.55,68.63,52.54,153.99,21.23,2.72,0.05,0.24,15.49,2023-06-01 00:00:00
大城地產,6171,Q,58.21,-4.98,-71.32,-0.53,50.62,0,196.73,6.05,208.9,0,-0.09,17.24,2023-06-01 00:00:00
正德,2641,Q,42.67,36.63,9.57,0.63,33.23,5.85,121.85,56.78,2.09,0.31,0.13,21.6,2023-06-01 00:00:00
陸海,5603,Q,18.33,8.76,13.61,3.58,36.25,56.73,105.71,74.93,1.26,2.82,0.62,16.45,2023-06-01 00:00:00
揚秦,2755,Q,26.84,7.15,6.3,4.92,52.56,34.79,134.3,121.37,11.89,7.74,1.12,31.09,2023-06-01 00:00:00
老爺知,5704,Q,0,0,0,0,0,0,0,0,0,0,0.6,0,2023-06-01 00:00:00
集雅社,2937,Q,23.79,3.06,1.93,2.33,63.95,17.21,114.83,47.77,3.92,0.83,0.51,22.08,2023-06-01 00:00:00
上洋,6728,Q,36.96,9.94,7.94,7.01,53.67,32.94,149.6,39.04,2.73,0.51,2.62,38.66,2023-06-01 00:00:00
欣泰,8917,Q,25.33,20.56,17.96,4.34,54.92,2042.77,187.23,172.19,2.33,7.97,0.71,15.7,2023-06-01 00:00:00
網龍,3083,Q,82.41,-7.75,21.26,1.56,9.8,149.45,721.35,290.67,1.77,0,0.18,13.6,2023-06-01 00:00:00
智冠,5478,Q,50.67,17.37,15.32,3.22,48.76,750.66,186.48,84.17,4.54,16.5,1.77,54.45,2023-06-01 00:00:00
智基,6294,Q,50.96,35.69,33,14.88,53.3,113.05,137.7,130.94,25.77,16.57,3.57,25.76,2023-06-01 00:00:00
華研,8446,Q,62.6,42.53,42.97,8.61,51.98,38.6,119.39,114.38,11.54,84.12,2.49,30.13,2023-06-01 00:00:00
達邦蛋白,6578,Q,11.54,-8.65,-10.95,-1.29,39.72,-4.04,219.05,206.81,2.21,2.3,-0.19,15.7,2023-06-01 00:00:00
鉅邁,8435,Q,49.05,25.61,22.89,6.13,25.28,175.59,360.15,320.17,1.4,1.28,1.35,22.6,2023-06-01 00:00:00
裕國,8905,Q,20.13,13.13,11.85,3.08,22.87,62.22,340.26,166.07,2.87,0.57,0.73,23.71,2023-06-01 00:00:00
邦泰,8935,Q,8.47,-7.37,-4.66,-1.02,48.17,-1.47,131.72,68.21,0.9,0.57,-0.1,9.62,2023-06-01 00:00:00
合騏,8937,Q,19.95,-1.36,-10.44,-0.94,45.05,0.17,224.12,121.05,34.9,0.4,-0.08,9.88,2023-06-01 00:00:00
旭東環保,1343,Q,18.84,3.97,3.48,1.13,35.64,4.18,122.37,83.57,1.83,2.45,0.16,14.52,2023-06-01 00:00:00
老四川,2741,Q,43.94,11.53,9.83,7.17,44.27,25.93,73.79,24.27,35.61,3.44,2.23,30.66,2023-06-01 00:00:00
鈺寶,3150,Q,47.86,-0.62,0.87,0.29,23.72,11.42,425.52,331.14,7.41,0.75,0.04,11.47,2023-06-01 00:00:00
華信科,3627,Q,4.46,-18.51,-8.95,-3.09,25.96,-26.23,389.29,313.6,3.04,2.06,-0.83,25.37,2023-06-01 00:00:00
春日,4544,Q,26.82,4.95,4.17,2.01,46.43,33.22,185.39,83.58,1.65,0.49,0.35,16.74,2023-06-01 00:00:00
長亨,4546,Q,26.21,9.2,5.7,3.11,67.39,3.35,109.02,42.11,1.84,0.69,0.98,32.12,2023-06-01 00:00:00
寶元數控,4587,Q,28.91,-13.33,-12.34,-15.3,62.31,-18.19,139.82,64.91,2.03,1.1,-1.35,8.56,2023-06-01 00:00:00
佐臻,4980,Q,27.83,-1.57,2.18,0.65,16.69,5.26,578.02,495.72,2.62,1.7,0.11,19.51,2023-06-01 00:00:00
億而得,6423,Q,99.33,15.82,14.25,3.8,28.24,496.07,315.97,313.71,3.92,0,0.45,10.94,2023-06-01 00:00:00
碩豐,6536,Q,64.76,27.73,29.02,15.58,24.94,409.87,398.26,386.65,3.68,4.81,0.48,3.31,2023-06-01 00:00:00
物聯,6565,Q,56.54,-36.02,-34.13,-22.83,47.6,-270.39,218.97,188.06,5.02,2509.5,-0.91,3.5,2023-06-01 00:00:00
醫影,6637,Q,54.84,39.48,28.14,16.13,36.02,73.11,232.38,160.83,2.17,2.55,3.85,24.32,2023-06-01 00:00:00
雅祥生醫,6652,Q,0,0,0,-4.32,2.36,-236.42,5380.88,5152.62,0,0,-0.13,3.05,2023-06-01 00:00:00
豐技生技,6744,Q,0,0,0,0,0,0,0,0,0,0,0.86,0,2023-06-01 00:00:00
平和環保,6771,Q,45.17,25.6,19.28,8.41,46.97,15.22,107.29,98.26,2.61,33.66,2.03,22.16,2023-06-01 00:00:00
富世達,6805,Q,22.21,14.32,12.6,7.81,60.18,27.6,176.76,151.7,2.16,1.5,2.95,38.66,2023-06-01 00:00:00
溫士頓,6817,Q,48.46,26.13,21.44,20.68,60.53,152.19,149.36,122.18,1.79,1.72,3.95,18.59,2023-06-01 00:00:00
普瑞博,6847,Q,25.87,-64.66,-56.57,-8.16,29.26,-25.1,445.92,234.74,2.8,0.71,-1.28,15.09,2023-06-01 00:00:00
坦德科技,6867,Q,0,0,0,0,0,0,0,0,0,0,0.67,0,2023-06-01 00:00:00
歐付寶,6878,Q,-143.07,-1079.21,-875.79,-4.03,24.21,0,405.6,326.13,24.12,0,-0.38,9.27,2023-06-01 00:00:00
鑽石生技,6901,Q,0,0,0,-14.03,1.86,0,4951.88,4949.61,-751.77,0,-2.27,14.91,2023-06-01 00:00:00
德鴻,6910,Q,0,0,0,0,0,0,0,0,0,0,0.54,0,2023-06-01 00:00:00
德鴻,6910,Q,0,0,0,0,0,0,0,0,0,0,2.22,11.93,2022-12-01 00:00:00
德鴻,6910,Q,0,0,0,0,0,0,0,0,0,0,-0.31,0,2022-06-01 00:00:00
王子製藥,6935,Q,19.19,2.93,1.6,0.81,45.32,2.37,195.69,119.4,3.76,2.04,0.16,20.77,2023-06-01 00:00:00
凡事康,7443,Q,0,0,0,0,0,0,0,0,0,0,0.12,0,2023-06-01 00:00:00
公信,8119,Q,0,0,0,0,0,0,0,0,0,0,-1.09,0,2023-06-01 00:00:00
宏碩系統,6895,Q,52.37,28.4,23.25,4.52,14.41,312.4,483.17,232.33,1.44,0.33,0.82,18.51,2023-06-01 00:00:00
宏碩系統,6895,Q,48.59,26.03,21.24,4.1,28.16,351.68,256.33,152.82,1.7,0.45,0.73,17.69,2023-03-01 00:00:00
宏碩系統,6895,Q,55.48,35.39,28.21,11.58,15.89,956.19,443.3,302.99,2.07,1.11,2.29,20.39,2022-12-01 00:00:00
宏碩系統,6895,Q,50.58,31.36,25.18,4.58,25.15,773.3,282.75,195.22,1.86,0.64,0.87,18.08,2022-06-01 00:00:00
宏碩系統,6895,Q,46.19,24.42,20.16,2.63,12.9,763.54,537.8,398.08,1.18,0.64,0.51,0,2022-03-01 00:00:00
宏碩系統,6895,Y,52.61,32.43,26.02,18.54,15.89,876.09,443.3,302.99,3.59,2.04,3.67,20.39,2022-12-01 00:00:00
台泥,1101,Q,21.63,12.17,15.2,1.77,48.56,7.86,168.29,145.28,0.93,1.43,0.45,29.21,2023-06-01 00:00:00
信大,1109,Q,22.69,18.27,14.77,2.58,16.84,853.6,370.55,303.72,1.65,1.2,0.6,22.72,2023-06-01 00:00:00
大成,1210,Q,0,0,0,0,0,0,0,0,0,0,1.27,0,2023-06-01 00:00:00
卜蜂,1215,Q,17.88,10.42,8.07,6.48,64.35,15.19,88.96,37.12,2.71,2.59,2.04,28.73,2023-06-01 00:00:00
統一,1216,Q,33.21,5.72,7.69,5.52,71.5,28.55,87.83,62.41,6.76,1.84,1.09,20.78,2023-06-01 00:00:00
聯華食,1231,Q,20.41,6.89,4.03,1.85,53.95,14.49,165.07,93.06,1.35,1.16,0.39,22.82,2023-06-01 00:00:00
天仁,1233,Q,57.5,5.17,5.94,2.11,37.76,22.72,125.87,80.35,2.6,0.83,0.33,15.85,2023-06-01 00:00:00
南僑,1702,Q,27.86,6.53,5.06,2.42,60.37,9.04,205.59,155.65,2.76,1.23,0.97,36.08,2023-06-01 00:00:00
台塑,1301,Q,1.92,-5.1,2.53,0.36,34.1,3.34,148.39,123.83,3.36,2.06,0.19,53.79,2023-06-01 00:00:00
台達化,1309,Q,3.43,-2.38,-0.46,-0.23,22.79,-5.54,391.6,297.06,2.16,2.81,-0.04,17.25,2023-06-01 00:00:00
大洋,1321,Q,1.92,-5.52,1.62,0.33,52.24,3.01,209.91,163.99,1.81,2.37,0.09,25.88,2023-06-01 00:00:00
永裕,1323,Q,20.22,7.05,5.28,1.58,49.56,8.25,320.3,244.51,1.2,1.22,0.22,26.06,2023-06-01 00:00:00
東華,1418,Q,28.5,-574.07,-943.64,-2.5,72.54,-0.67,31.43,30.93,0,0.43,-0.55,21.67,2023-06-01 00:00:00
雋揚,1439,Q,0,0,0,0,0,0,0,0,0,0,0.56,0,2023-06-01 00:00:00
台富,1454,Q,12.13,1.7,5.26,1.32,20.05,32.75,306.39,163.57,2.97,0.69,0.17,13.08,2023-06-01 00:00:00
強盛,1463,Q,-11.3,-36.24,-4.24,-0.12,19.3,-1.69,350.03,193.59,0.99,0.15,-0.02,13.31,2023-06-01 00:00:00
大統新創,1470,Q,18.98,4.14,5.71,0.88,15.84,51,393.25,310.27,1.76,0.9,0.1,11.43,2023-06-01 00:00:00
業旺,1475,Q,23.34,19.1,27.93,7.92,23.24,88457,431.25,420.31,0.77,6.3,3.36,17.23,2023-06-01 00:00:00
亞力,1514,Q,0,0,0,0,0,0,0,0,0,0,0.68,0,2023-06-01 00:00:00
利奇,1517,Q,0.37,-19.93,-7.94,-0.84,19.25,-154.01,511.11,329.91,0.75,0.35,-0.18,17.01,2023-06-01 00:00:00
華城,1519,Q,29.55,19.06,17.38,13.18,65.19,47.92,138.69,33.84,1.93,0.42,2.08,16.29,2023-06-01 00:00:00
日馳,1526,Q,26.18,1.16,8.74,1.65,48.74,10.53,205.3,45.91,2.73,0.14,0.4,23.44,2023-06-01 00:00:00
鑽全,1527,Q,20.58,8.66,14.29,1.9,17.43,0,488.7,90.01,1.17,0.93,0.64,32.74,2023-06-01 00:00:00
樂事綠能,1529,Q,17.66,3.31,67.26,4.58,45.55,15.59,200.27,144.03,0.92,0.56,0.56,12.05,2023-06-01 00:00:00
高林股,1531,Q,14.42,-13.07,-4.29,-0.28,18.25,-26.34,534.34,304.31,0.65,0.29,-0.09,19.35,2023-06-01 00:00:00
巨庭,1539,Q,0,0,0,0,0,0,0,0,0,0,0.41,0,2023-06-01 00:00:00
錩泰,1541,Q,18.7,9.22,-2.98,-1.56,52.76,-5.49,170.76,86.76,0.98,0.57,-0.36,22.94,2023-06-01 00:00:00
上銀,2049,Q,33.66,14.57,8.81,1.71,35.48,18.57,200.79,113.45,1.78,0.51,1.77,96.33,2023-06-01 00:00:00
大量,3167,Q,25.16,-7.73,1.99,0.23,51.11,3.3,276.85,180.91,0.24,0.22,0.08,25.84,2023-06-01 00:00:00
全球傳動,4540,Q,20.13,5.92,-4.15,-0.89,59.49,-1.93,249.13,97.3,0.79,0.23,-0.32,35.41,2023-06-01 00:00:00
高力,8996,Q,29.62,18.18,15.88,9.66,55.81,35.63,127.62,69.32,1.62,0.71,2.32,25.1,2023-06-01 00:00:00
大亞,1609,Q,12.24,5.23,8.81,3.74,65.64,4.62,133.57,75.81,1.63,0.89,0.69,18.76,2023-06-01 00:00:00
宏泰,1612,Q,14.7,9.18,11.84,2.37,14.57,473.21,506.33,315.5,1.62,0.67,0.55,22.5,2023-06-01 00:00:00
三晃,1721,Q,-11.14,-20.51,-16.04,-3.49,39.99,-18.94,203.4,87.94,1.17,0.56,-0.43,12.14,2023-06-01 00:00:00
中華化,1727,Q,14.34,3.5,3.53,1.24,34.01,9.12,200.6,143.1,0.89,1.33,0.14,16.57,2023-06-01 00:00:00
毛寶,1732,Q,38.54,0.4,0.56,0.18,23.02,21.2,339.81,246,1.59,0.94,0.02,11.33,2023-06-01 00:00:00
日勝化,1735,Q,14.33,-1.14,0.26,0.09,55.68,1.1,112.87,68.1,0.92,0.75,0.01,14.64,2023-06-01 00:00:00
雙鍵,4764,Q,9,-7.35,-4.42,-1.16,53.9,-2.2,144.8,114.6,1.27,1.24,-0.31,25.59,2023-06-01 00:00:00
南寶,4766,Q,30.01,13.04,9.51,3.42,40.09,26.99,180.92,131.98,1.16,1.4,3.79,102.91,2023-06-01 00:00:00
中化,1701,Q,36.74,1.6,2.56,0.71,41.36,5.41,152.09,80.96,1.02,0.53,0.18,24.91,2023-06-01 00:00:00
葡萄王,1707,Q,82.22,21.09,18.16,4.42,32.73,1093.65,127.11,110.5,8.21,0.64,2.28,61.64,2023-06-01 00:00:00
景岳,3164,Q,63.08,6.48,0.16,0.01,13.14,5.86,284.37,237.72,1.89,0.5,0.03,14.88,2023-06-01 00:00:00
旭富,4119,Q,25.47,11.61,63.72,5.12,24.12,134.97,186.47,88.91,1.16,0.46,1.86,43.08,2023-06-01 00:00:00
華廣,4737,Q,40.28,5.06,2.51,0.55,60.83,3.01,91.6,44.94,0.96,0.44,0.17,32.13,2023-06-01 00:00:00
台耀,4746,Q,45.87,14.5,5.36,0.73,39.19,59.11,160.67,102,1.26,0.35,0.69,62.32,2023-06-01 00:00:00
視陽,6782,Q,39.49,16.43,10.39,2.01,43.61,11.27,178.08,127.63,1.77,0.61,0.9,43.44,2023-06-01 00:00:00
晉弘,6796,Q,0,0,0,0,0,0,0,0,0,0,0.86,0,2023-06-01 00:00:00
睿生光電,6861,Q,25.41,1.22,10.95,3.99,50.73,23.36,187.14,140.58,0.72,0.69,1.31,31.27,2023-06-01 00:00:00
士紙,1903,Q,49.75,-30.7,-51.44,-0.5,49.45,-1.21,101.01,98.65,0.79,1.13,-0.09,16.56,2023-06-01 00:00:00
寶隆,1906,Q,7.38,0.75,8.52,1.53,33.18,11.94,21.82,20.49,6.1,49.91,0.51,33.69,2023-06-01 00:00:00
永豐實,6790,Q,25.1,10.07,9.1,4.3,39.37,137.22,175.65,121.1,2.08,1.45,0.84,18.78,2023-06-01 00:00:00
春源,2010,Q,7.17,3.38,3.75,1.75,42.45,12.56,178.67,70,1.18,1.25,0.31,17.31,2023-06-01 00:00:00
春雨,2012,Q,14.57,4.34,2.51,1.04,60.46,3.33,370.34,208.46,1.17,0.46,0.12,15.02,2023-06-01 00:00:00
美亞,2020,Q,11.93,7.88,7.43,4.79,54.92,11.11,125.88,47.57,3.54,0.9,0.69,14.87,2023-06-01 00:00:00
新鋼,2032,Q,-0.18,-3.41,-1.88,-0.77,13.15,-120.18,1159.25,857.02,1.15,2.06,-0.1,12.7,2023-06-01 00:00:00
海光,2038,Q,3.64,1.34,1.07,0.61,57.71,2.68,105.3,36.98,2.14,0.95,0.16,20.51,2023-06-01 00:00:00
運錩,2069,Q,1.99,-1.45,-3,-2.37,60.32,-1.13,100.28,26.27,3.65,0.93,-0.56,22.76,2023-06-01 00:00:00
世紀鋼,9958,Q,0,0,0,0,0,0,0,0,0,0,0.99,0,2023-06-01 00:00:00
正新,2105,Q,24.08,10.68,8.5,2.56,42.3,10.55,213.35,145.67,1.64,1.03,0.64,25.11,2023-06-01 00:00:00
東陽,1319,Q,29.02,14.35,13.68,3.11,29.55,59.37,143.72,105.02,1.27,1.39,1.28,39.95,2023-06-01 00:00:00
昭輝,1339,Q,0,0,0,0,0,0,0,0,0,0,1.65,0,2023-06-01 00:00:00
堤維西,1522,Q,25.32,7.35,6.01,3.19,64.11,6.05,126.69,59.51,1.4,0.65,0.68,25.09,2023-06-01 00:00:00
吉茂,1587,Q,19.89,3.21,3.55,1.52,59.33,4.57,122.48,68.52,1.38,0.58,0.3,19.74,2023-06-01 00:00:00
和泰車,2207,Q,20.66,14.01,11.18,10.17,81.47,6.89,97.12,86.36,0.28,2.96,12.65,99.63,2023-06-01 00:00:00
裕日車,2227,Q,14.53,1.79,2.1,0.7,29.89,83.25,138.62,134.67,11.87,0,0.43,57.34,2023-06-01 00:00:00
為升,2231,Q,0,0,0,0,0,0,0,0,0,0,1.15,0,2023-06-01 00:00:00
宇隆,2233,Q,0,0,0,0,0,0,0,0,0,0,2.24,0,2023-06-01 00:00:00
艾姆勒,2241,Q,-3.32,-29.81,-27.24,-4.25,50.64,-9.97,212.25,111.67,0.86,0.68,-0.59,14.39,2023-06-01 00:00:00
聯嘉,6288,Q,11.36,-4.52,0.66,0.25,52.24,1.07,180.31,88.93,1.07,0.61,0.04,14.25,2023-06-01 00:00:00
矽統,2363,Q,30.2,-388.53,2283.83,4.66,4.66,16441.96,287.92,274.4,2.49,0.32,1.15,23.75,2023-06-01 00:00:00
瑞昱,2379,Q,0,0,0,0,0,0,0,0,0,0,5.08,0,2023-06-01 00:00:00
揚智,3041,Q,22.08,-79.47,-85.43,-9.33,17.18,-1464.14,314.85,219.35,1.84,0.48,-1.45,14.76,2023-06-01 00:00:00
京鼎,3413,Q,25.55,14.91,18.51,5.96,46.34,61.29,215.68,170.08,3.3,0.77,6.27,107.78,2023-06-01 00:00:00
聯鈞,3450,Q,14.39,1.98,3.97,0.87,37.69,42.52,188.64,150.52,1.41,2.46,-0.09,26.22,2023-06-01 00:00:00
達能,3686,Q,-2.95,-267.34,-196.07,-1.43,0.98,-736.07,10948.75,10928.74,0.23,0,-0.13,9.35,2023-06-01 00:00:00
日月光投控,3711,Q,15.95,6.91,6.01,2.79,55.78,7.9,120.05,79.64,1.43,1.4,1.8,64.74,2023-06-01 00:00:00
易華電,6552,Q,4.26,-4,8.09,1.32,43.12,7.91,163.89,130.11,1.59,2.12,0.43,32.34,2023-06-01 00:00:00
力智,6719,Q,26.36,-2.14,3.05,0.29,16.91,122.87,503.16,401.65,1.69,0.36,0.3,99.65,2023-06-01 00:00:00
力積電,6770,Q,16.82,-0.6,5.6,0.65,45.5,4.8,213.57,177.24,1.59,0.87,0.15,23.53,2023-06-01 00:00:00
采鈺,6789,Q,18.95,7.97,9.27,1.07,37.65,6.97,358.29,348.12,2.32,18.23,0.57,52.31,2023-06-01 00:00:00
來頡,6799,Q,45.59,26.92,23.13,4.86,21.2,8513.11,423.49,361.18,1.68,0.79,1.48,30.94,2023-06-01 00:00:00
華東,8110,Q,-0.85,-6.51,-4.48,-0.75,40.76,-0.99,155.73,105.47,1.04,2.03,-0.08,19.63,2023-06-01 00:00:00
精英,2331,Q,18.41,6.4,6.69,3.86,49.75,88.24,162.61,139.18,2.21,2.09,0.78,20.61,2023-06-01 00:00:00
昆盈,2365,Q,35.05,-1.34,15.79,0.92,16.88,14.23,686.64,577.02,2.84,0.6,0.13,13.38,2023-06-01 00:00:00
微星,2377,Q,13.77,5.9,4.79,4.29,49.84,501.18,187.04,109.66,1.88,1.15,2.34,55.64,2023-06-01 00:00:00
精元,2387,Q,0,0,0,0,0,0,0,0,0,0,2.66,0,2023-06-01 00:00:00
承啟,2425,Q,0,0,0,0,0,0,0,0,0,0,0.63,0,2023-06-01 00:00:00
建碁,3046,Q,0,0,0,0,0,0,0,0,0,0,0.84,0,2023-06-01 00:00:00
喬鼎,3057,Q,36.61,-27.82,-24.58,-3.84,34.06,-22.75,272.51,131.49,1.72,0.19,-0.35,8.86,2023-06-01 00:00:00
事欣科,4916,Q,16.85,6.11,4.2,2.07,48.82,5.32,226.3,107.33,1.23,0.7,0.4,19.92,2023-06-01 00:00:00
和碩,4938,Q,3.75,1.1,1.25,1.7,61.02,7.21,146.2,90.25,1.75,1.76,1.17,67.52,2023-06-01 00:00:00
飛捷,6206,Q,37.91,16.54,15.76,3.06,27.04,695.62,290.53,244.55,1.45,0.77,1.06,30.51,2023-06-01 00:00:00
尼得科超眾,6230,Q,18.83,6.12,9.44,4.75,51.24,35.6,200.39,151.48,0.91,1.26,3.01,63.31,2023-06-01 00:00:00
宏正,6277,Q,59.97,13.49,9.21,2.4,35.94,14.09,185.15,119.47,1.67,0.35,0.94,39.5,2023-06-01 00:00:00
銘旺科,2429,Q,9.77,-6.56,-7.77,-4.75,68.27,-1.83,86.74,43.58,2.83,2.3,-0.28,5.05,2023-06-01 00:00:00
佰鴻,3031,Q,22.7,2.26,7.78,0.74,18.98,31.17,377.73,255.98,0.54,1.16,0.14,16.5,2023-06-01 00:00:00
全台,3038,Q,0,0,0,0,0,0,0,0,0,0,0.86,0,2023-06-01 00:00:00
